2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 7.0, 7.0 
16.0, 16.0, 12.0, 12.0 
32.0, 32.0, 22.0, 22.0 
63.0, 62.0, 40.0, 40.0 
114.0, 102.0, 67.0, 60.0 
189.0, 150.0, 100.0, 75.0 
299.0, 220.0, 142.0, 94.0 
452.0, 306.0, 192.0, 116.0 
659.0, 414.0, 259.0, 145.0 
922.0, 526.0, 338.0, 173.0 
1248.0, 652.0, 421.0, 188.0 
1652.0, 808.0, 519.0, 222.0 
2136.0, 968.0, 635.0, 263.0 
2724.0, 1176.0, 759.0, 275.0 
3418.0, 1388.0, 894.0, 307.0 
4218.0, 1600.0, 1037.0, 322.0 
5121.0, 1806.0, 1181.0, 319.0 
6175.0, 2108.0, 1330.0, 331.0 
7353.0, 2356.0, 1492.0, 354.0 
8700.0, 2694.0, 1650.0, 351.0 
10205.0, 3010.0, 1806.0, 357.0 
11862.0, 3314.0, 1951.0, 346.0 
13704.0, 3684.0, 2109.0, 355.0 
15749.0, 4090.0, 2261.0, 345.0 
17957.0, 4416.0, 2400.0, 327.0 
20399.0, 4884.0, 2525.0, 293.0 
23038.0, 5278.0, 2651.0, 289.0 
25898.0, 5720.0, 2781.0, 288.0 
29002.0, 6208.0, 2920.0, 307.0 
32345.0, 6686.0, 3041.0, 276.0 
35915.0, 7140.0, 3161.0, 280.0 
39764.0, 7698.0, 3277.0, 263.0 
43853.0, 8178.0, 3390.0, 260.0 
48278.0, 8850.0, 3496.0, 239.0 
52973.0, 9390.0, 3593.0, 226.0 
57949.0, 9952.0, 3696.0, 235.0 
63235.0, 10572.0, 3790.0, 223.0 
68849.0, 11228.0, 3884.0, 209.0 
74797.0, 11896.0, 3979.0, 210.0 
